year,investment,country,industry
2000,27470.719999999998,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
2000,13506.4,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
2000,1988.01,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
2000,14083.47,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
2000,227.42,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
2000,9.53,ARGENTINA,78 ACTIVIDADES RELACIONADAS CON EL EMPLEO
2000,12.74,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
2000,12917.02,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
2000,3.16,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
2000,2347.56,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2001,1931.48,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
2001,1228.31,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2001,3423.57,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2001,0.08,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
2001,637.93,ARGENTINA,"16 INDUSTRIA MADERA Y CORCHO, EXCEPTO MUEBLES, CESTERÍA"
2001,4952.63,ARGENTINA,17 INDUSTRIA DEL PAPEL
2001,4335.0599999999995,ARGENTINA,20 INDUSTRIA QUÍMICA
2001,3437.72,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2001,8742.61,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
2001,1423.1,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2001,213.57,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
2001,422.17,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2001,15.45,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
2001,1068.51,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
2001,347.36,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2001,344938.71,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2001,3283.5,ARGENTINA,30 FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
2001,270.46,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
2001,919.48,ARGENTINA,"36 CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA"
2001,8107.9,ARGENTINA,42 INGENIERÍA CIVIL
2001,1072.39,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
2001,173706.35,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2001,70461.03,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
2001,13.36,ARGENTINA,50 TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES
2001,1085.42,ARGENTINA,51 TRANSPORTE AÉREO
2001,14438.28,ARGENTINA,58 EDICIÓN
2001,0,ARGENTINA,"59 ACTIV. CINEMATOGRÁF, DE VÍDEO Y PROGRA. DE TV, GRAB."
2001,33657.09,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
2001,2562.71,ARGENTINA,61 TELECOMUNICACIONES
2001,1425.44,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2001,1135092.42,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2001,2090.9,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2001,1262.66,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2001,25776.37,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
2001,1102.77,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
2001,12296.06,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
2001,267.71000000000004,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
2001,273194.05,ARGENTINA,80 ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN
2001,14388.49,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
2001,1637.75,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
2001,491.2200000000001,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2002,686.22,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
2002,991.27,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
2002,364.37,ARGENTINA,03 PESCA Y ACUICULTURA
2002,341.44,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2002,5018.1900000000005,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2002,27573.96,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
2002,2075.16,ARGENTINA,17 INDUSTRIA DEL PAPEL
2002,557.3000000000001,ARGENTINA,20 INDUSTRIA QUÍMICA
2002,9086.92,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2002,450,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
2002,653.89,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2002,12908.73,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
2002,419,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2002,61094.04,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2002,796.81,ARGENTINA,30 FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
2002,1886.39,ARGENTINA,31 FABRICACIÓN DE MUEBLES
2002,1934.57,ARGENTINA,"36 CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA"
2002,130,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2002,2709.28,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2002,772.37,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
2002,9654.75,ARGENTINA,58 EDICIÓN
2002,78831.78,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
2002,2628.23,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2002,413875.47,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2002,11415.37,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2002,968.68,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2002,7483.82,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
2002,136,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
2002,71.5,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
2002,6,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
2002,99.48,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
2002,45,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
2002,36765.1,ARGENTINA,80 ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN
2002,0.28,ARGENTINA,85 EDUCACIÓN
2002,586.71,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2003,777.8499999999999,ARGENTINA,03 PESCA Y ACUICULTURA
2003,0,ARGENTINA,"16 INDUSTRIA MADERA Y CORCHO, EXCEPTO MUEBLES, CESTERÍA"
2003,2462.26,ARGENTINA,17 INDUSTRIA DEL PAPEL
2003,1375.44,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2003,59601.24,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2003,18.18,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2003,2649.92,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
2003,2230.94,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2003,0,ARGENTINA,31 FABRICACIÓN DE MUEBLES
2003,277.35,ARGENTINA,32 OTRAS INDUSTRIAS MANUFACTURERAS
2003,0.22,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2003,196,ARGENTINA,42 INGENIERÍA CIVIL
2003,2550,ARGENTINA,45 VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCICL.
2003,4810.080000000001,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2003,3603.58,ARGENTINA,50 TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES
2003,52060.75,ARGENTINA,51 TRANSPORTE AÉREO
2003,1.34,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
2003,2551.32,ARGENTINA,58 EDICIÓN
2003,2119.58,ARGENTINA,61 TELECOMUNICACIONES
2003,6267.17,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2003,313192.46,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2003,937.67,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2003,389.89,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2003,1612.28,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
2003,18.07,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
2003,8051.71,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
2003,0,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
2003,3244.57,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
2003,197.43,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
2003,395.12,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2004,644.2,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
2004,3.22,ARGENTINA,03 PESCA Y ACUICULTURA
2004,1862.93,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2004,8816.3,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2004,5754.65,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
2004,0,ARGENTINA,"16 INDUSTRIA MADERA Y CORCHO, EXCEPTO MUEBLES, CESTERÍA"
2004,50.59,ARGENTINA,20 INDUSTRIA QUÍMICA
2004,1425.19,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2004,1093.62,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2004,17965.23,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2004,5686.74,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
2004,80.8,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2004,2874.47,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2004,300.15,ARGENTINA,31 FABRICACIÓN DE MUEBLES
2004,0,ARGENTINA,32 OTRAS INDUSTRIAS MANUFACTURERAS
2004,5951.65,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2004,255.88,ARGENTINA,42 INGENIERÍA CIVIL
2004,0,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
2004,2817.3100000000004,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2004,3177.94,ARGENTINA,50 TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES
2004,7434.98,ARGENTINA,55 SERVICIOS DE ALOJAMIENTO
2004,0,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
2004,369.22,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2004,166770.25,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2004,0,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2004,6471.44,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
2004,5033.179999999999,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2004,1110.65,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
2004,200.25,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
2004,50.25,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
2004,1.33,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
2004,1028.15,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2005,36.52,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
2005,194.47,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
2005,2621.49,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2005,2101.18,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2005,167.6,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
2005,1206.59,ARGENTINA,17 INDUSTRIA DEL PAPEL
2005,100199.7,ARGENTINA,20 INDUSTRIA QUÍMICA
2005,1548.1699999999998,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2005,0,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
2005,20906.12,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2005,478.46,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
2005,2925.99,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2005,15743.32,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
2005,224.75,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
2005,196.26,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2005,191656.4,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2005,377.78,ARGENTINA,31 FABRICACIÓN DE MUEBLES
2005,53505.36,ARGENTINA,32 OTRAS INDUSTRIAS MANUFACTURERAS
2005,44.56,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
2005,6586.27,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2005,797.86,ARGENTINA,42 INGENIERÍA CIVIL
2005,2183.61,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
2005,38172.479999999996,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2005,303.65,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
2005,1218.31,ARGENTINA,50 TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES
2005,0,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
2005,821.63,ARGENTINA,55 SERVICIOS DE ALOJAMIENTO
2005,36,ARGENTINA,58 EDICIÓN
2005,367142.62,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
2005,528.51,ARGENTINA,61 TELECOMUNICACIONES
2005,2475.66,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2005,1334256.3600000006,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2005,2182.81,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2005,117.94,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2005,137.96,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
2005,8509.27,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
2005,1111.24,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
2005,2179.63,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
2005,723.36,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
2005,7143.77,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
2005,90.13,ARGENTINA,94 ACTIVIDADES ASOCIATIVAS
2005,414.9,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2006,2303.0499999999997,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
2006,705.8,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
2006,1801.84,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2006,9071.189999999999,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2006,1561.96,ARGENTINA,17 INDUSTRIA DEL PAPEL
2006,3159.09,ARGENTINA,20 INDUSTRIA QUÍMICA
2006,1305.03,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2006,129909.98,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2006,89.46,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2006,148251.89,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2006,10272.7,ARGENTINA,30 FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
2006,0,ARGENTINA,31 FABRICACIÓN DE MUEBLES
2006,3024.92,ARGENTINA,32 OTRAS INDUSTRIAS MANUFACTURERAS
2006,0,ARGENTINA,"36 CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA"
2006,11123.43,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2006,11208.8,ARGENTINA,42 INGENIERÍA CIVIL
2006,17656.15,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
2006,27226.67,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2006,0,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
2006,2211.54,ARGENTINA,50 TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES
2006,181.82,ARGENTINA,55 SERVICIOS DE ALOJAMIENTO
2006,1287.06,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2006,182025.04,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2006,2036.9199999999998,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2006,114.87,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
2006,482.88,ARGENTINA,77 ACTIVIDADES DE ALQUILER
2006,894.85,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
2006,1286.8,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
2006,2313.89,ARGENTINA,86 ACTIVIDADES SANITARIAS
2006,2885.6900000000005,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2007,0,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
2007,631.56,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
2007,639.83,ARGENTINA,03 PESCA Y ACUICULTURA
2007,0,ARGENTINA,06 EXTRACCIÓN DE CRUDO DE PETRÓLEO Y GAS NATURAL
2007,62793.18,ARGENTINA,08 OTRAS INDUSTRIAS EXTRACTIVAS
2007,366.46,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2007,912.96,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2007,0,ARGENTINA,13 INDUSTRIA TEXTIL
2007,546.74,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
2007,0,ARGENTINA,15 INDUSTRIA DEL CUERO Y DEL CALZADO
2007,0,ARGENTINA,17 INDUSTRIA DEL PAPEL
2007,0,ARGENTINA,18 ARTES GRÁFICAS Y REPRODUCCIÓN DE SOPORTES GRABADOS
2007,15614.76,ARGENTINA,20 INDUSTRIA QUÍMICA
2007,1351.69,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2007,0,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
2007,314.57,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2007,0,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
2007,0,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2007,0,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
2007,1928.05,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2007,0,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2007,0,ARGENTINA,30 FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
2007,0,ARGENTINA,32 OTRAS INDUSTRIAS MANUFACTURERAS
2007,0,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
2007,633.05,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
2007,0,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2007,116.68,ARGENTINA,42 INGENIERÍA CIVIL
2007,60.96,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
2007,0,ARGENTINA,45 VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCICL.
2007,14126,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2007,96.42,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
2007,3679.72,ARGENTINA,50 TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES
2007,0,ARGENTINA,51 TRANSPORTE AÉREO
2007,2762.31,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
2007,45,ARGENTINA,55 SERVICIOS DE ALOJAMIENTO
2007,0,ARGENTINA,56 SERVICIOS DE COMIDAS Y BEBIDAS
2007,51367.95999999999,ARGENTINA,58 EDICIÓN
2007,0,ARGENTINA,"59 ACTIV. CINEMATOGRÁF, DE VÍDEO Y PROGRA. DE TV, GRAB."
2007,0,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
2007,0,ARGENTINA,61 TELECOMUNICACIONES
2007,0,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2007,0,ARGENTINA,63 SERVICIOS DE INFORMACIÓN
2007,316611.07,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2007,0,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2007,0,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
2007,13270.12,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2007,6267.669999999999,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
2007,56.5,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
2007,0,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
2007,0,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
2007,4470.6,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
2007,0,ARGENTINA,77 ACTIVIDADES DE ALQUILER
2007,726.23,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
2007,0,ARGENTINA,80 ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN
2007,1124.65,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
2007,7084.52,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
2007,0,ARGENTINA,85 EDUCACIÓN
2007,11631.57,ARGENTINA,86 ACTIVIDADES SANITARIAS
2007,0,ARGENTINA,92 ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS
2007,1364.34,ARGENTINA,"93 ACTIVIDADES DEPORTIVAS, RECREATIVAS Y DE ENTRETENIM."
2007,166.1,ARGENTINA,94 ACTIVIDADES ASOCIATIVAS
2007,2477.6999999999994,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2008,0,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
2008,0,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
2008,4200,ARGENTINA,03 PESCA Y ACUICULTURA
2008,0,ARGENTINA,06 EXTRACCIÓN DE CRUDO DE PETRÓLEO Y GAS NATURAL
2008,4151.68,ARGENTINA,08 OTRAS INDUSTRIAS EXTRACTIVAS
